지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
108,2021.3.13 11:00,11.1,,1.5,20,51,1012.4,17.6
108,2021.3.13 12:00,12.1,,1.5,290,45,1012.1,17.3
108,2021.3.13 13:00,13.4,,2.3,270,45,1011.4,19.1
108,2021.3.13 14:00,14,,3,270,42,1010.3,21.9
108,2021.3.13 15:00,13.7,,3.5,290,43,1009.7,18.6
108,2021.3.13 16:00,13.8,,3.2,290,45,1009.5,17.1
108,2021.3.13 17:00,13.1,,3.5,250,50,1009.4,13.4
108,2021.3.13 18:00,11.5,,2.7,250,55,1009.4,10.7
108,2021.3.13 19:00,10.3,,3,250,60,1009.4,8.6
108,2021.3.13 20:00,9.9,,3,270,62,1009.4,8
108,2021.3.13 21:00,9.6,,3,270,64,1009.6,7.9
108,2021.3.13 22:00,9.2,,1.4,230,66,1009.5,7
108,2021.3.13 23:00,8.4,,2.2,270,70,1009.6,6
108,2021.3.14 0:00,7.8,,2,270,73,1009.7,5.6
108,2021.3.14 1:00,7.3,,1.8,250,76,1009.4,5.1
108,2021.3.14 2:00,6.9,,2.5,250,79,1009.4,4.8
108,2021.3.14 3:00,6.3,,1.3,250,81,1009.1,4.3
108,2021.3.14 4:00,6,,2,250,85,1008.8,4
108,2021.3.14 5:00,5.5,,1.9,270,86,1009.1,3.7
108,2021.3.14 6:00,5.4,,1.1,270,88,1009.5,3.4
108,2021.3.14 7:00,5,,1.3,270,89,1010.1,3.3
108,2021.3.14 8:00,5.2,,1.4,250,91,1010.6,5
108,2021.3.14 9:00,6.6,,1.7,250,88,1011.1,9.1
108,2021.3.14 10:00,8.5,,2.6,200,80,1011.3,14.1
108,2021.3.14 11:00,10.4,,1.8,250,70,1011.2,18.6
108,2021.3.14 12:00,11.9,,2.4,250,65,1010.9,21
108,2021.3.14 13:00,12.9,,3.7,250,59,1010.6,23.2
108,2021.3.14 14:00,13.7,,2.6,250,56,1009.6,22
108,2021.3.14 15:00,14.4,,3.3,200,49,1008.9,22.5
108,2021.3.14 16:00,14.6,,2.3,250,50,1008.6,19.6
108,2021.3.14 17:00,13.8,,3,230,51,1008.6,15.1
108,2021.3.14 18:00,11.9,,3.5,270,59,1008.8,11.3
108,2021.3.14 19:00,10.4,,3,250,64,1009,9.1
108,2021.3.14 20:00,9.5,,3,270,69,1009.3,8.4
108,2021.3.14 21:00,9,,1.9,270,68,1009.2,7.7
108,2021.3.14 22:00,8.7,,1.6,270,68,1009.1,7.5
108,2021.3.14 23:00,8.5,,2.1,270,71,1009.4,6.9
108,2021.3.15 0:00,7.6,,0.9,270,73,1009.4,5.9
108,2021.3.15 1:00,7,,0.9,270,75,1008.7,5.3
108,2021.3.15 2:00,6.7,,0.6,320,78,1008.5,4.8
108,2021.3.15 3:00,6.4,,0.9,290,81,1008.8,4.4
108,2021.3.15 4:00,5.9,,0.7,290,82,1008.5,4
108,2021.3.15 5:00,5.6,,1,50,83,1008.5,3.5
108,2021.3.15 6:00,5.2,,2.3,50,84,1008.1,3.6
108,2021.3.15 7:00,5.1,,2,50,87,1008.3,3.6
108,2021.3.15 8:00,6,,2.1,50,86,1008.5,6
108,2021.3.15 9:00,7.6,,2,50,80,1008.9,8.9
108,2021.3.15 10:00,9.5,,1.8,50,72,1008.7,13.3
108,2021.3.15 11:00,12,,2.3,200,60,1008.1,18.6
108,2021.3.15 12:00,13.3,,2.6,200,54,1007.4,18.3
108,2021.3.15 13:00,14.4,,2.9,230,49,1006.2,19.7
108,2021.3.15 14:00,14.8,,2.9,200,45,1004.8,18.6
108,2021.3.15 15:00,15.6,,2.4,230,43,1004,17.9
108,2021.3.15 16:00,15.4,,2.8,230,41,1004,15.7
108,2021.3.15 17:00,14.9,,3.4,200,40,1003.6,13.9
108,2021.3.15 18:00,13.7,,3.4,200,49,1003.5,11.7
108,2021.3.15 19:00,12.9,,3.2,200,51,1003.4,10.4
108,2021.3.15 20:00,12.7,,3.4,230,57,1003,10.1
108,2021.3.15 21:00,12.6,,3.9,230,65,1003.6,9.9
108,2021.3.15 22:00,12.3,,4.2,230,71,1003.2,9.9
108,2021.3.15 23:00,11.5,,2.8,230,85,1003.2,10
108,2021.3.16 0:00,10.7,1.7,3.5,230,94,1002.7,10
108,2021.3.16 1:00,9.8,,4.2,270,94,1002.6,9.6
108,2021.3.16 2:00,9.3,,2.7,270,95,1002.4,9.4
108,2021.3.16 3:00,9.2,1.3,2.4,250,94,1002.1,9.2
108,2021.3.16 4:00,8.9,,3.1,270,91,1002.2,8.6
108,2021.3.16 5:00,7.8,,2.8,270,82,1002.8,7
108,2021.3.16 6:00,6.6,,2,320,71,1003.8,5.2
108,2021.3.16 7:00,5.6,,1.8,290,59,1004.7,4.2
108,2021.3.16 8:00,5.4,,3.1,290,54,1005.5,4.7
108,2021.3.16 9:00,6.2,,2.8,340,55,1006.4,10.8
108,2021.3.16 10:00,7.6,,3.7,360,47,1006.5,16.2
108,2021.3.16 11:00,8.5,,4.4,290,38,1006.3,20.1
108,2021.3.16 12:00,10.2,,2.5,290,34,1005.8,23
108,2021.3.16 13:00,11.5,,3,290,30,1005.2,24.6
108,2021.3.16 14:00,12.6,,2.9,270,30,1005.1,24.6
108,2021.3.16 15:00,12.6,,4,250,27,1005.4,22.2
108,2021.3.16 16:00,12.4,,4.3,270,28,1005.1,18.6
108,2021.3.16 17:00,12,,3.6,250,37,1005.2,12.9
108,2021.3.16 18:00,10.5,,4,250,41,1005.4,9.8
108,2021.3.16 19:00,9.1,,3.7,290,41,1005.8,7.4
108,2021.3.16 20:00,7.9,,2.6,290,43,1006.5,6.1
108,2021.3.16 21:00,6.6,,2.5,270,48,1007.1,5.1
108,2021.3.16 22:00,6,,3.3,290,48,1007.5,4.3
108,2021.3.16 23:00,5.7,,2.9,290,48,1007.8,3.7
108,2021.3.17 0:00,4.9,,2,270,50,1007.8,3.4
108,2021.3.17 1:00,4.5,,1.5,270,50,1007.9,3
108,2021.3.17 2:00,4.1,,1,50,54,1008.1,2.6
108,2021.3.17 3:00,3.6,,1.2,290,52,1008.6,2.1
108,2021.3.17 4:00,3.2,,1.3,320,54,1008.6,1.7
108,2021.3.17 5:00,2.7,,1.1,340,56,1009,1.2
108,2021.3.17 6:00,2.2,,0.5,50,57,1009.2,0.9
108,2021.3.17 7:00,1.9,,1.4,50,61,1008.9,1.1
108,2021.3.17 8:00,2.8,,2.1,20,58,1009.5,2.3
108,2021.3.17 9:00,5.8,,2.2,70,50,1009.5,8.9
108,2021.3.17 10:00,8.5,,1.6,70,45,1010.1,14.5
108,2021.3.17 11:00,10.6,,2.1,70,39,1009.7,19.6
108,2021.3.17 12:00,12.7,,2.2,160,35,1009.2,23.4
108,2021.3.17 13:00,14.2,,1.9,70,31,1008.4,25
108,2021.3.17 14:00,15.5,,1.1,50,29,1007.5,25.9
108,2021.3.17 15:00,16.7,,2.7,180,25,1007.3,24.3
108,2021.3.17 16:00,17.4,,2,200,24,1007.2,21.3
108,2021.3.17 17:00,16.4,,3.8,250,34,1007.1,14.9
108,2021.3.17 18:00,13.7,,3.4,270,39,1007.7,11.3
108,2021.3.17 19:00,11,,2.8,270,45,1008.5,8.6
108,2021.3.17 20:00,9.5,,1,180,50,1009.2,7.2
108,2021.3.17 21:00,8.6,,1.6,230,53,1009.4,6.3
108,2021.3.17 22:00,8.8,,2.2,290,45,1009.5,5.6
108,2021.3.17 23:00,7.9,,1,290,45,1009.8,5
108,2021.3.18 0:00,7.2,,0.9,270,48,1009.8,4.4
108,2021.3.18 1:00,6.9,,1.2,270,55,1009.9,4
108,2021.3.18 2:00,6.2,,1.6,270,59,1010.1,3.6
108,2021.3.18 3:00,5.9,,1,70,62,1009.7,3.4
108,2021.3.18 4:00,5.5,,2,50,63,1009.1,3.1
108,2021.3.18 5:00,5.4,,1.4,50,64,1009.6,2.8
108,2021.3.18 6:00,5.1,,2.5,50,67,1009.6,2.8
108,2021.3.18 7:00,5.1,,1,70,67,1010.4,2.9
108,2021.3.18 8:00,6.1,,1.5,50,67,1010.7,4.8
108,2021.3.18 9:00,8.8,,1.8,70,58,1011.1,10.4
108,2021.3.18 10:00,11.5,,2.4,70,52,1010.8,15.8
108,2021.3.18 11:00,13.6,,2.3,110,46,1010.2,18.2
108,2021.3.18 12:00,15.2,,1.9,140,43,1009.3,21.2
108,2021.3.18 13:00,16.6,,1.9,180,40,1008.5,22.1
108,2021.3.18 14:00,16.3,,1.8,290,40,1007.8,20.4
108,2021.3.18 15:00,17.8,,2,180,36,1007.2,22.8
108,2021.3.18 16:00,18.1,,1.3,270,34,1007.3,21.3
108,2021.3.18 17:00,16.9,,3.7,250,37,1007.6,15.4
108,2021.3.18 18:00,15.3,,3.3,270,40,1008,12.7
108,2021.3.18 19:00,14.2,,1.7,230,46,1008.6,11
108,2021.3.18 20:00,13.6,,1.3,230,48,1008,10.4
108,2021.3.18 21:00,13.3,,2.1,290,48,1008.8,9.7
108,2021.3.18 22:00,12.9,,1.4,270,48,1008.8,9.6
108,2021.3.18 23:00,12.7,,1.1,50,47,1008.6,9.6
108,2021.3.19 0:00,12.5,,0.8,20,47,1008.8,9.5
108,2021.3.19 1:00,12.4,,1.7,70,49,1008.6,9.2
108,2021.3.19 2:00,12.5,,2.4,50,52,1008.6,8.9
108,2021.3.19 3:00,12.4,,2.6,50,55,1008.8,8.9
108,2021.3.19 4:00,12.2,,1.8,70,55,1008.7,9
108,2021.3.19 5:00,12,,1.8,90,57,1009,8.9
108,2021.3.19 6:00,11.6,,1.3,50,59,1009.5,8.7
108,2021.3.19 7:00,11.6,,2.6,140,60,1009.6,8.3
108,2021.3.19 8:00,11.6,,2.1,70,61,1010.4,9.8
108,2021.3.19 9:00,12.9,,2.7,140,55,1010.7,12.9
108,2021.3.19 10:00,14.4,,3.1,140,48,1010.2,17.8
108,2021.3.19 11:00,15.6,,3.2,90,43,1009.9,21.8
108,2021.3.19 12:00,17.4,,2.2,110,37,1009.2,25.2
108,2021.3.19 13:00,18.4,,2.9,160,36,1008.3,26.6
108,2021.3.19 14:00,19.2,,1.8,230,34,1007.6,27.6
108,2021.3.19 15:00,19.8,,2.4,70,35,1006.4,25.8
108,2021.3.19 16:00,20.2,,2.5,200,33,1005.7,23.3
108,2021.3.19 17:00,19.9,,2.1,110,35,1005.1,17.9
108,2021.3.19 18:00,18,,3.9,250,42,1005.9,14.7
108,2021.3.19 19:00,16.1,,3.1,270,49,1006.2,13.2
108,2021.3.19 20:00,15.5,,2.6,270,50,1006.6,12.5
108,2021.3.19 21:00,15.2,,1.8,270,51,1007,12.3
108,2021.3.19 22:00,14.8,,0.9,270,53,1007,12
108,2021.3.19 23:00,14.8,,3,110,50,1006.4,11.3
108,2021.3.20 0:00,14.7,,2.9,140,49,1006.3,10.9
108,2021.3.20 1:00,14.2,,2.6,140,49,1005.7,10.6
108,2021.3.20 2:00,13.7,,2.7,110,48,1005.3,10.3
108,2021.3.20 3:00,13.3,,2.9,160,47,1005.4,10
108,2021.3.20 4:00,12.7,,2.6,110,47,1004.4,9.5
108,2021.3.20 5:00,12.2,,2.4,110,44,1004,9.2
108,2021.3.20 6:00,12,,2.9,110,46,1003.8,9.1
108,2021.3.20 7:00,11.8,,2.5,140,46,1003.6,9
108,2021.3.20 8:00,11.4,,2.5,140,53,1003.1,9.3
108,2021.3.20 9:00,10.6,0,3.8,160,59,1003.1,9.4
108,2021.3.20 10:00,9.1,,1.5,160,81,1003.8,9.6
108,2021.3.20 11:00,8.8,,1.5,180,83,1004,9.9
108,2021.3.20 12:00,8.8,3.7,0.5,70,87,1003.5,10.5
108,2021.3.20 13:00,8.8,,1.6,360,89,1002.7,11.2
108,2021.3.20 14:00,9,,1.5,360,89,1002.3,10.9
108,2021.3.20 15:00,9.2,1.2,0.8,70,90,1001.3,11.2
108,2021.3.20 16:00,9.5,,1.6,110,88,1000.8,10.9
108,2021.3.20 17:00,9.5,,1.5,340,86,1000.9,10.4
108,2021.3.20 18:00,9.4,,2.8,270,87,1001.2,9.7
108,2021.3.20 19:00,8.9,,2.1,320,92,1001.2,9.4
108,2021.3.20 20:00,8.6,,2,290,90,1001.6,8.9
108,2021.3.20 21:00,8.3,0.2,3.2,250,92,1002.2,8.6
108,2021.3.20 22:00,7.9,,2.8,250,89,1002.7,8.1
108,2021.3.20 23:00,7.7,,3.7,270,89,1002.8,8
108,2021.3.21 0:00,7.4,0,2.5,270,89,1002.9,7.9
108,2021.3.21 1:00,7.1,,2.7,270,88,1002.4,7.7
108,2021.3.21 2:00,6.7,,2.8,270,88,1002.8,7.4
108,2021.3.21 3:00,6.2,,3.4,270,87,1002.7,7.2
108,2021.3.21 4:00,5.5,,2.6,290,79,1002.3,5.9
108,2021.3.21 5:00,5.1,,3.2,250,83,1002.4,5.5
108,2021.3.21 6:00,4.7,,2.9,250,86,1002.7,5.2
108,2021.3.21 7:00,4.7,,3.5,270,85,1002.8,5.1
108,2021.3.21 8:00,4.9,,3.2,270,86,1003.1,6.4
108,2021.3.21 9:00,5.5,,3,270,80,1003.3,8.2
108,2021.3.21 10:00,5.9,,3.1,270,75,1003.6,9
108,2021.3.21 11:00,6.7,,3.4,250,73,1003.4,12.4
108,2021.3.21 12:00,8,,5.7,270,57,1002.7,13.8
108,2021.3.21 13:00,6.7,,3.2,270,70,1002.7,11
108,2021.3.21 14:00,7.9,,5.6,250,58,1002.6,13.9
108,2021.3.21 15:00,8,0.3,5.4,270,48,1002.7,11.3
108,2021.3.21 16:00,7.8,,5.7,290,46,1003.1,9.9
108,2021.3.21 17:00,7.2,,6.4,290,48,1003.7,8.5
108,2021.3.21 18:00,6.1,,5.8,270,50,1004.9,6.5
108,2021.3.21 19:00,5.3,,5,270,54,1005.8,4.8
108,2021.3.21 20:00,5.2,,4.6,270,56,1006.5,4.6
108,2021.3.21 21:00,4.6,,5.1,270,56,1007.6,3.6
108,2021.3.21 22:00,3.9,,5,270,60,1008.4,2.6
108,2021.3.21 23:00,3.5,,3.7,250,63,1009,2.4
108,2021.3.22 0:00,3.2,,3.9,270,63,1009.3,1.9
108,2021.3.22 1:00,2.8,,2.7,250,63,1009.6,1.5
108,2021.3.22 2:00,2.5,,3,250,63,1009.6,1.2
108,2021.3.22 3:00,2.2,,2.8,250,64,1009.5,0.8
108,2021.3.22 4:00,1.9,,2.2,250,67,1009.6,0.6
108,2021.3.22 5:00,1.7,,2,250,68,1009.7,0.4
108,2021.3.22 6:00,1.5,,2.7,250,69,1010.1,0.2
108,2021.3.22 7:00,1.1,,0.3,0,70,1010.2,0.2
108,2021.3.22 8:00,2.3,,1.8,250,68,1010.7,1.3
108,2021.3.22 9:00,4.8,,2.9,270,54,1010.8,9.4
108,2021.3.22 10:00,6.7,,3.5,270,49,1010.8,15.1
108,2021.3.22 11:00,8.2,,3.1,270,42,1010.5,16.4
108,2021.3.22 12:00,9.9,,3.6,250,36,1010.1,21.8
108,2021.3.22 13:00,10.2,,4.7,230,36,1009.4,22.5
108,2021.3.22 14:00,10.6,,5.2,230,36,1008.7,22.2
108,2021.3.22 15:00,10.6,,4.8,250,40,1008.5,21
108,2021.3.22 16:00,10.6,,5.3,230,40,1008.4,18
108,2021.3.22 17:00,10.8,,3.6,250,27,1008,11.4
108,2021.3.22 18:00,9.3,,5,230,34,1008.4,8
108,2021.3.22 19:00,8.1,,3.4,230,42,1008.8,6
108,2021.3.22 20:00,7.1,,3.3,230,59,1009.6,5.2
108,2021.3.22 21:00,6.4,,3.2,200,65,1010.5,4.6
108,2021.3.22 22:00,5.8,,1.5,250,69,1011,4.1
108,2021.3.22 23:00,5.4,,2.5,180,78,1011.1,3.8
108,2021.3.23 0:00,5.1,,2.3,250,80,1011.1,3.5
108,2021.3.23 1:00,4.8,,1.9,250,80,1011.3,3.1
108,2021.3.23 2:00,4.3,,1.8,250,79,1011.5,2.7
108,2021.3.23 3:00,3.8,,0.6,230,80,1011.1,2.1
108,2021.3.23 4:00,3.3,,0.5,110,84,1011,1.7
108,2021.3.23 5:00,2.7,,1.5,50,86,1011.1,1.4
108,2021.3.23 6:00,2.9,,1.8,110,90,1010.8,1.5
108,2021.3.23 7:00,2.8,,2.3,20,87,1010.9,1.9
108,2021.3.23 8:00,3.9,,2.5,50,84,1011.5,4
108,2021.3.23 9:00,6.3,,1.3,90,75,1011.9,10
108,2021.3.23 10:00,8.5,,1.3,140,68,1011.6,15.6
108,2021.3.23 11:00,10.8,,3.1,200,61,1011,19.6
108,2021.3.23 12:00,12.8,,3.5,200,55,1010.3,22.6
108,2021.3.23 13:00,14.6,,4.3,230,48,1009.7,24.1
108,2021.3.23 14:00,15.5,,4.5,230,46,1008.9,24.8
108,2021.3.23 15:00,16,,3.4,200,39,1009,23.5
108,2021.3.23 16:00,15.3,,4.1,230,37,1008.7,20.1
108,2021.3.23 17:00,14.8,,4.4,250,35,1008.6,14
108,2021.3.23 18:00,12.7,,5,200,49,1008.5,10.9
108,2021.3.23 19:00,11.2,,3.1,200,54,1008.8,8.6
108,2021.3.23 20:00,10.2,,3.4,230,55,1009.1,7.3
108,2021.3.23 21:00,9.5,,1.8,250,57,1009.3,6.6
108,2021.3.23 22:00,9.2,,2,200,57,1009.6,5.9
108,2021.3.23 23:00,8.7,,1.6,200,57,1009.8,5.4
108,2021.3.24 0:00,8.5,,2.2,180,63,1010.1,5.1
108,2021.3.24 1:00,8.3,,3.4,200,65,1010.2,4.8
108,2021.3.24 2:00,7.8,,1,160,64,1010.4,4.3
108,2021.3.24 3:00,7.7,,3,180,69,1010.4,4.3
108,2021.3.24 4:00,7.3,,1.6,160,67,1010.2,3.9
108,2021.3.24 5:00,6.6,,1.1,50,72,1010.5,3.6
108,2021.3.24 6:00,5.9,,0.7,70,76,1010.8,3.4
108,2021.3.24 7:00,5.9,,2,50,80,1010.9,4.1
108,2021.3.24 8:00,6.6,,2.1,70,74,1011.2,6.2
108,2021.3.24 9:00,8.6,,1.7,90,63,1011.2,9.3
108,2021.3.24 10:00,10.1,,2.8,110,54,1011.5,12.3
108,2021.3.24 11:00,12,,2.3,200,51,1011.4,18.6
108,2021.3.24 12:00,13.8,,2.8,200,45,1010.9,23.5
108,2021.3.24 13:00,15,,3.2,180,41,1009.9,25.2
108,2021.3.24 14:00,15.8,,3.7,250,40,1008.8,25.7
108,2021.3.24 15:00,16.6,,3.6,230,41,1008.1,24.7
108,2021.3.24 16:00,16.7,,2.4,250,41,1007.6,22.4
108,2021.3.24 17:00,15.4,,4.3,270,47,1008,15.6
108,2021.3.24 18:00,14.1,,4.1,270,52,1008.6,12.1
108,2021.3.24 19:00,11.9,,3.4,270,61,1009,9.8
108,2021.3.24 20:00,10.8,,3,270,69,1010,8.7
108,2021.3.24 21:00,10.5,,2.2,270,70,1010.1,8.5
108,2021.3.24 22:00,10,,1.2,270,71,1010,7.7
108,2021.3.24 23:00,9.3,,1.3,290,73,1010.4,7.1
108,2021.3.25 0:00,9.1,,0.8,270,76,1010.1,6.7
108,2021.3.25 1:00,8.9,,1.1,250,78,1009.9,6.8
108,2021.3.25 2:00,8.9,,0.8,250,79,1009.4,7
108,2021.3.25 3:00,9,,1.2,290,81,1009.5,6.7
108,2021.3.25 4:00,9,,1.9,270,83,1009.6,7.4
108,2021.3.25 5:00,9,,0.6,290,82,1009.9,7.3
108,2021.3.25 6:00,9.1,,0.8,340,82,1010.4,7.4
108,2021.3.25 7:00,8.5,,1.8,20,84,1010.5,6.9
108,2021.3.25 8:00,8.8,,1.8,50,82,1011.2,8.4
108,2021.3.25 9:00,10.1,,1.1,320,76,1011.8,11.6
108,2021.3.25 10:00,12.7,,1.4,230,68,1012,19.6
108,2021.3.25 11:00,14.6,,2.5,160,59,1011.9,22.5
108,2021.3.25 12:00,15.8,,3,250,52,1011.5,26
108,2021.3.25 13:00,17.1,,3,270,48,1010.9,27.4
108,2021.3.25 14:00,18.8,,2.8,230,46,1010.1,28.2
108,2021.3.25 15:00,18.5,,3.2,270,40,1009.8,26.8
108,2021.3.25 16:00,18.1,,3.8,270,42,1009.7,23.5
108,2021.3.25 17:00,17.5,,2.9,250,44,1009.6,17.2
108,2021.3.25 18:00,15.5,,3.7,270,55,1010,13.8
108,2021.3.25 19:00,13.1,,3.4,250,62,1010.3,11.2
108,2021.3.25 20:00,11.9,,2.9,270,64,1010.8,9.8
108,2021.3.25 21:00,10,,3.3,270,74,1011.5,8.7
108,2021.3.25 22:00,8.6,,2,230,80,1011.6,7.8
108,2021.3.25 23:00,7.5,,2.2,270,85,1011.4,7.1
108,2021.3.26 0:00,6.8,,2.4,250,88,1011.7,6.5
108,2021.3.26 1:00,6.1,,1.7,270,90,1011.6,6
108,2021.3.26 2:00,5.8,,1.6,250,91,1011.7,5.5
108,2021.3.26 3:00,5.7,,1.3,290,92,1011.1,5.2
108,2021.3.26 4:00,5.4,,1.4,250,93,1011.2,4.9
108,2021.3.26 5:00,5.2,,0.9,250,93,1011.5,4.6
108,2021.3.26 6:00,5,,1,250,93,1012,4.1
108,2021.3.26 7:00,4.9,,0.9,270,94,1012.7,4.5
108,2021.3.26 8:00,5.8,,0.3,0,94,1013.3,6.8
108,2021.3.26 9:00,8.4,,1.9,50,87,1013.2,13
108,2021.3.26 10:00,10.8,,1.2,90,72,1013.1,17.3
108,2021.3.26 11:00,13.7,,1,140,56,1012.6,22.5
108,2021.3.26 12:00,15.4,,0.8,20,47,1012.1,21.1
108,2021.3.26 13:00,17.3,,2,160,39,1011.2,22.5
108,2021.3.26 14:00,18.9,,1.3,90,37,1009.8,23.6
108,2021.3.26 15:00,19.8,,1.3,200,31,1009.2,25.4
108,2021.3.26 16:00,20.6,,2.1,200,29,1008.4,20.9
108,2021.3.26 17:00,19.4,,1.3,270,28,1007.7,17
108,2021.3.26 18:00,18.9,,1.4,250,27,1007.7,15
108,2021.3.26 19:00,16.9,,2.4,270,37,1007.7,12
108,2021.3.26 20:00,15.8,,0.9,270,39,1007.7,10.9
108,2021.3.26 21:00,14.9,,0.8,20,41,1008,10
108,2021.3.26 22:00,13.7,,1.4,200,43,1008.1,9.4
108,2021.3.26 23:00,13.1,,0.2,0,47,1008.3,8.6
108,2021.3.27 0:00,12.6,,0.8,180,49,1008.1,8.1
108,2021.3.27 1:00,12.3,,0.1,0,51,1007.8,7.9
108,2021.3.27 2:00,12.1,,0.6,230,51,1007.5,8
108,2021.3.27 3:00,11.9,,1.7,250,43,1007.2,7.7
108,2021.3.27 4:00,11.6,,0.4,0,44,1006.5,7.8
108,2021.3.27 5:00,11.1,,1.5,20,48,1006.1,6.9
108,2021.3.27 6:00,10.4,,1.4,50,53,1005.4,7.3
108,2021.3.27 7:00,10.3,,1.8,70,53,1005,7.7
108,2021.3.27 8:00,11.5,,2.4,70,49,1004.7,9.5
108,2021.3.27 9:00,12.6,,3,50,47,1004.4,11.2
108,2021.3.27 10:00,13.1,,2.8,50,46,1004.1,10.6
108,2021.3.27 11:00,13.6,,2.7,50,46,1003.6,12.7
108,2021.3.27 12:00,14.9,0,2.7,70,42,1002.1,13.1
108,2021.3.27 13:00,13.1,,3.2,70,65,1001.5,12
108,2021.3.27 14:00,12.1,,4.4,50,78,1000.1,11.8
108,2021.3.27 15:00,11.4,4,4.2,50,87,998.6,12
108,2021.3.27 16:00,11.2,,3.9,70,92,997.2,12.1
108,2021.3.27 17:00,11.1,,3.3,70,93,996.4,11.3
108,2021.3.27 18:00,11.1,9.8,3.9,50,96,995.5,10.9
108,2021.3.27 19:00,11.2,,3.7,70,97,994.9,10.8
108,2021.3.27 20:00,11.5,,3.3,70,98,994.3,10.9
108,2021.3.27 21:00,11.7,5.8,2.4,70,99,994,11
108,2021.3.27 22:00,12,,2.5,70,99,993.1,11.1
108,2021.3.27 23:00,12.2,,2.5,70,100,991.9,11.3
108,2021.3.28 0:00,12.4,5.9,2.2,50,100,991,11.4
108,2021.3.28 1:00,12.5,,1,50,98,990.4,11.5
108,2021.3.28 2:00,12.8,,3.1,200,99,989.6,11.6
108,2021.3.28 3:00,11.9,3.6,5.4,180,97,989.7,11.3
108,2021.3.28 4:00,10.6,,6.2,200,97,990,10.6
108,2021.3.28 5:00,9.2,,3.9,200,96,990.1,9.7
108,2021.3.28 6:00,8.3,1.3,3.8,200,98,990.4,9.2
108,2021.3.28 7:00,7.7,,5.3,200,100,991.2,8.8
108,2021.3.28 8:00,7.8,,3.7,180,100,991.8,8.8
108,2021.3.28 9:00,7.8,2.8,3,230,98,992.1,9.1
108,2021.3.28 10:00,7.9,,3.2,200,99,993,9.5
108,2021.3.28 11:00,8.2,,2.6,200,99,993.5,9.9
108,2021.3.28 12:00,8.4,0.5,2.3,180,100,993.2,10.8
108,2021.3.28 13:00,8.9,,3.4,200,99,993.5,11.3
108,2021.3.28 14:00,8.9,,4.6,200,98,993.4,11.2
108,2021.3.28 15:00,8.8,0,3.9,230,95,993.6,11.1
108,2021.3.28 16:00,9,,3.6,250,92,993.9,10.3
108,2021.3.28 17:00,8.9,,3.1,230,89,994,9.8
108,2021.3.28 18:00,8.8,,3.4,200,90,994,9.5
108,2021.3.28 19:00,8.9,,2.4,200,90,994.5,9.2
108,2021.3.28 20:00,9,,2.4,200,91,994.5,9.2
108,2021.3.28 21:00,9.3,0,3,200,91,994.7,9.2
108,2021.3.28 22:00,9.4,,1.9,230,92,994.5,9.3
108,2021.3.28 23:00,8.9,,2.9,230,95,994.4,9
108,2021.3.29 0:00,8.8,1,3.2,200,97,994.2,9
108,2021.3.29 1:00,9,,3.7,230,100,994,9.1
108,2021.3.29 2:00,8.9,,3.4,230,99,994.6,9
108,2021.3.29 3:00,8.6,0.2,3.1,230,97,995.1,8.8
108,2021.3.29 4:00,8.2,,2.8,230,96,995.7,8.6
108,2021.3.29 5:00,8.2,,2.3,230,96,996.3,8.5
108,2021.3.29 6:00,8.3,,2.4,250,96,997.2,8.6
108,2021.3.29 7:00,8.4,,1.7,230,93,998.1,8.6
108,2021.3.29 8:00,8.7,,2.2,250,91,998.7,10
108,2021.3.29 9:00,9.4,,2.3,320,83,998.9,14.4
108,2021.3.29 10:00,10.9,,3.6,270,57,998.8,18.6
108,2021.3.29 11:00,12.4,,4,320,46,998.7,22.2
108,2021.3.29 12:00,13.5,,4.9,250,36,998.3,22.3
108,2021.3.29 13:00,13.9,,4.1,250,40,998.5,21.6
108,2021.3.29 14:00,14.2,,5.3,250,35,998.6,20.7
108,2021.3.29 15:00,13,,5.7,270,35,998,15.3
108,2021.3.29 16:00,13.6,,5.1,250,34,997.9,16.3
108,2021.3.29 17:00,12.6,,4.5,250,38,998.2,12.8
108,2021.3.29 18:00,11.9,,3.2,250,38,998,10.8
108,2021.3.29 19:00,10.7,,3,250,42,998.5,8.5
108,2021.3.29 20:00,10,,3,250,45,998.7,7.5
108,2021.3.29 21:00,9.3,,2.4,250,50,999.5,6.9
108,2021.3.29 22:00,8.8,,3,270,52,1000,6.3
108,2021.3.29 23:00,8,,1.7,270,56,1000.2,5.8
108,2021.3.30 0:00,7.3,,1.3,250,63,1001.1,5.4
108,2021.3.30 1:00,6.5,,1.4,250,68,1001.4,4.8
108,2021.3.30 2:00,5.7,,1.9,270,73,1001.3,4.3
108,2021.3.30 3:00,5.2,,2.1,270,76,1001.1,4
108,2021.3.30 4:00,4.9,,0.7,290,79,1001,3.5
108,2021.3.30 5:00,4.4,,1.6,270,81,1001.2,3.1
108,2021.3.30 6:00,4.2,,0.4,0,80,1001.2,2.9
108,2021.3.30 7:00,4.5,,1,50,74,1002.2,4.1
108,2021.3.30 8:00,5.8,,1.2,20,72,1002.9,5.5
108,2021.3.30 9:00,8.2,,1,200,55,1003.1,13.6
108,2021.3.30 10:00,11,,2.8,180,44,1003.5,19.2
